pattern,complexity_response,beauty_response,rt,is_repeated,trial
166,29,73,17301,False,1
164,57,57,7399,False,2
163,30,30,4649,True,3
172,52,71,4916,False,4
203,22,48,8517,False,5
184,32,46,5217,False,6
176,58,78,4082,False,7
194,69,85,3332,False,8
209,51,63,3883,True,9
208,43,42,5699,True,10
213,64,64,5149,False,11
201,44,44,4349,True,12
175,7,3,4166,False,13
193,15,28,5216,False,14
186,56,65,3966,False,15
173,19,19,4799,False,16
189,6,13,5966,True,17
214,67,77,3883,False,18
192,73,78,4366,False,19
163,15,17,5549,True,20
212,72,74,4499,False,21
215,89,90,3500,False,22
187,88,89,3950,False,23
206,56,58,6983,False,24
182,62,79,5516,False,25
188,24,25,6483,False,26
202,23,25,3949,False,27
168,10,78,4600,False,28
189,9,10,3648,True,29
185,40,53,6200,True,30
204,71,74,4316,False,31
165,84,86,3866,False,32
200,87,88,3838,False,33
185,66,83,3292,True,34
208,62,65,4101,True,35
169,79,83,3632,False,36
181,10,44,4317,False,37
167,18,76,6633,False,38
195,60,80,4616,False,39
174,83,88,3832,False,40
191,6,7,4967,False,41
179,14,15,3748,False,42
209,42,53,3266,True,43
171,10,43,6150,False,44
207,46,52,4633,False,45
210,97,98,4682,False,46
177,50,77,4617,False,47
196,79,82,3516,False,48
190,74,83,4082,False,49
197,93,97,5800,False,50
199,51,51,5533,False,51
216,67,81,5032,False,52
201,54,55,3817,True,53
180,20,41,3865,False,54
198,71,75,3616,False,55
211,68,69,4082,False,56
183,53,81,4399,False,57
170,42,73,3849,False,58
205,52,55,5583,False,59
178,18,67,3833,False,60
