pattern,complexity_response,beauty_response,rt,is_repeated,trial
22,64,54,44717,True,1
33,34,39,14911,False,2
25,34,35,10328,False,3
15,50,53,8437,True,4
38,63,57,11966,False,5
22,39,46,4959,True,6
39,60,55,6619,False,7
36,54,56,17026,True,8
50,32,33,7727,False,9
14,25,24,5042,True,10
8,27,41,8075,False,11
5,62,58,5576,False,12
34,43,41,5024,False,13
54,73,71,5558,False,14
21,69,65,5380,False,15
48,17,22,6630,False,16
17,37,33,6443,False,17
6,35,48,9229,False,18
35,72,70,9620,False,19
40,61,57,7606,False,20
42,28,28,5382,False,21
45,60,54,5853,False,22
52,76,66,6566,False,23
36,31,34,3677,True,24
32,22,24,5621,False,25
46,14,27,6022,False,26
20,33,41,8892,False,27
51,58,56,7693,False,28
11,20,31,5202,False,29
44,54,51,5203,True,30
14,15,26,3930,True,31
28,31,24,8769,False,32
26,34,40,6222,False,33
43,15,20,4633,False,34
23,30,36,5556,False,35
53,64,62,4353,False,36
16,35,35,4761,False,37
49,52,53,5452,False,38
44,58,55,4043,True,39
13,17,19,5425,False,40
18,9,11,4474,False,41
12,23,26,4282,False,42
3,38,36,4422,False,43
9,10,14,5944,False,44
31,34,39,3875,False,45
37,38,41,10470,False,46
41,9,11,4399,False,47
24,62,62,4493,False,48
30,62,58,3843,False,49
19,43,40,3742,True,50
10,19,29,4399,False,51
47,46,48,4981,False,52
7,38,59,7002,False,53
29,37,44,6370,False,54
19,51,47,3857,True,55
15,26,31,3381,True,56
4,21,42,7005,False,57
2,54,56,4994,False,58
27,46,50,4441,False,59
1,9,16,5404,False,60
