pattern,complexity_response,beauty_response,rt,is_repeated,trial
74,40,53,11319,False,1
66,24,32,7422,False,2
59,19,24,6722,False,3
105,54,71,7433,False,4
79,42,45,7389,False,5
83,33,32,9848,False,6
98,68,70,7522,False,7
76,55,66,8136,False,8
67,20,22,9103,True,9
101,40,57,5234,True,10
75,45,60,8403,False,11
103,58,59,8134,False,12
55,31,34,7107,False,13
70,30,36,10250,True,14
84,45,51,13021,False,15
69,41,44,7472,False,16
62,7,15,7078,True,17
82,25,23,6581,False,18
80,20,24,8827,False,19
91,67,66,7391,False,20
60,17,23,6378,False,21
57,80,81,8583,False,22
90,38,43,7574,False,23
93,82,86,8022,False,24
88,76,76,6159,False,25
96,84,84,10362,False,26
62,11,18,9273,True,27
100,48,60,6633,False,28
71,74,83,6919,False,29
78,25,23,6508,False,30
104,40,45,10340,False,31
63,31,50,5886,True,32
64,6,21,6263,False,33
92,70,75,6387,False,34
87,48,56,5197,True,35
72,32,65,5976,False,36
87,34,57,5525,True,37
101,63,75,6580,True,38
86,69,76,5165,False,39
73,10,16,6833,False,40
94,73,80,6344,False,41
89,74,78,5633,False,42
106,92,92,6667,False,43
61,7,9,6517,False,44
81,23,30,6240,False,45
65,24,31,10416,False,46
108,74,81,6408,False,47
77,33,64,7269,False,48
67,6,13,6734,True,49
68,21,27,6399,False,50
99,70,79,6922,False,51
56,57,75,5752,False,52
102,75,79,8054,False,53
107,87,89,7399,False,54
63,15,75,6596,True,55
58,3,62,9996,False,56
85,45,63,6556,False,57
70,23,53,13420,True,58
95,69,76,9646,False,59
97,37,48,6856,False,60
